province,region_type,region_name,mobility_type,date,trend
British Columbia,,,walking,8/7/2020,166.01
British Columbia,,,walking,8/8/2020,172.7
British Columbia,,,walking,8/9/2020,149.66
British Columbia,,,walking,8/10/2020,156.17
British Columbia,,,walking,8/11/2020,161.42
British Columbia,,,walking,8/12/2020,160.73
British Columbia,,,walking,8/13/2020,163.31
British Columbia,,,walking,8/14/2020,185.48
British Columbia,,,walking,8/15/2020,180.58
British Columbia,,,walking,8/16/2020,149.87
British Columbia,,,walking,8/17/2020,160.9
British Columbia,,,walking,8/18/2020,166.54
British Columbia,,,walking,8/19/2020,160.5
British Columbia,,,walking,8/20/2020,159.11
British Columbia,,,walking,8/21/2020,169.9
British Columbia,,,walking,8/22/2020,182.13
British Columbia,,,walking,8/23/2020,145
British Columbia,,,walking,8/24/2020,157.76
British Columbia,,,walking,8/25/2020,163.66
British Columbia,,,walking,8/26/2020,165.45
British Columbia,,,walking,8/27/2020,171.47
British Columbia,,,walking,8/28/2020,188.24
British Columbia,,,walking,8/29/2020,180.02
British Columbia,,,walking,8/30/2020,138.66
British Columbia,,,walking,8/31/2020,155.94
British Columbia,,,walking,9/1/2020,165.58
British Columbia,,,walking,9/2/2020,165.99
British Columbia,,,walking,9/3/2020,167.12
British Columbia,,,walking,9/4/2020,185.04
British Columbia,,,walking,9/5/2020,186.47
British Columbia,,,walking,9/6/2020,167.85
British Columbia,,,walking,9/7/2020,149.34
British Columbia,,,walking,9/8/2020,156.93
British Columbia,,,walking,9/9/2020,157.41
British Columbia,,,walking,9/10/2020,158.79
British Columbia,,,walking,9/11/2020,172.88
British Columbia,,,walking,9/12/2020,160.4
British Columbia,,,walking,9/13/2020,116.85
British Columbia,,,walking,9/14/2020,130.95
British Columbia,,,walking,9/15/2020,139.97
British Columbia,,,walking,9/16/2020,141.81
British Columbia,,,walking,9/17/2020,142.78
British Columbia,,,walking,9/18/2020,164.73
British Columbia,,,walking,9/19/2020,161.56
British Columbia,,,walking,9/20/2020,128.12
British Columbia,,,walking,9/21/2020,132.08
British Columbia,,,walking,9/22/2020,134.29
British Columbia,,,walking,9/23/2020,121.53
British Columbia,,,walking,9/24/2020,128.21
British Columbia,,,walking,9/25/2020,156.36
British Columbia,,,walking,9/26/2020,148.01
British Columbia,,,walking,9/27/2020,118.18
British Columbia,,,walking,9/28/2020,130.09
British Columbia,,,walking,9/29/2020,138.54
British Columbia,,,walking,9/30/2020,133.9
British Columbia,,,walking,10/1/2020,133.48
British Columbia,,,walking,10/2/2020,159.25
British Columbia,,,walking,10/3/2020,159.06
British Columbia,,,walking,10/4/2020,116.07
British Columbia,,,walking,10/5/2020,121.8
British Columbia,,,walking,10/6/2020,129.01
British Columbia,,,walking,10/7/2020,127.91
British Columbia,,,walking,10/8/2020,127.43
British Columbia,,,walking,10/9/2020,138.12
British Columbia,,,walking,10/10/2020,142.85
British Columbia,,,walking,10/11/2020,91.9
British Columbia,,,walking,10/12/2020,93.85
British Columbia,,,walking,10/13/2020,114.01
British Columbia,,,walking,10/14/2020,128.08
British Columbia,,,walking,10/15/2020,127.75
British Columbia,,,walking,10/16/2020,146.36
British Columbia,,,walking,10/17/2020,152.46
British Columbia,,,walking,10/18/2020,108.15
British Columbia,,,walking,10/19/2020,123.77
British Columbia,,,walking,10/20/2020,126.93
British Columbia,,,walking,10/21/2020,129.8
British Columbia,,,walking,10/22/2020,131.74
British Columbia,,,walking,10/23/2020,139.58
British Columbia,,,walking,10/24/2020,163.51
British Columbia,,,walking,10/25/2020,106.2
British Columbia,,,walking,10/26/2020,116.5
British Columbia,,,walking,10/27/2020,113.36
British Columbia,,,walking,10/28/2020,118.33
British Columbia,,,walking,10/29/2020,121.9
British Columbia,,,walking,10/30/2020,144.69
British Columbia,,,walking,10/31/2020,148.33
British Columbia,,,walking,11/1/2020,110.03
British Columbia,,,walking,11/2/2020,118.58
British Columbia,,,walking,11/3/2020,107.8
British Columbia,,,walking,11/4/2020,115.49
British Columbia,,,walking,11/5/2020,117.77
British Columbia,,,walking,11/6/2020,142.78
British Columbia,,,walking,11/7/2020,138.65
British Columbia,,,walking,11/8/2020,103.93
British Columbia,,,walking,11/9/2020,105.28
British Columbia,,,walking,11/10/2020,112.2
British Columbia,,,walking,11/11/2020,97.19
British Columbia,,,walking,11/12/2020,93.23
British Columbia,,,walking,11/13/2020,119.3
British Columbia,,,walking,11/14/2020,113.08
British Columbia,,,walking,11/15/2020,89.18
British Columbia,,,walking,11/16/2020,97.55
British Columbia,,,walking,11/17/2020,99.45
British Columbia,,,walking,11/18/2020,101.44
British Columbia,,,walking,11/19/2020,105.08
British Columbia,,,walking,11/20/2020,114.56
British Columbia,,,walking,11/21/2020,112.86
British Columbia,,,walking,11/22/2020,83.62
British Columbia,,,walking,11/23/2020,97.16
British Columbia,,,walking,11/24/2020,96.3
British Columbia,,,walking,11/25/2020,100.11
British Columbia,,,walking,11/26/2020,98.68
British Columbia,,,walking,11/27/2020,116.36
British Columbia,,,walking,11/28/2020,111.37
British Columbia,,,walking,11/29/2020,84.98
British Columbia,,,walking,11/30/2020,101.05
British Columbia,,,walking,12/1/2020,106.57
British Columbia,,,walking,12/2/2020,109
British Columbia,,,walking,12/3/2020,103.62
British Columbia,,,walking,12/4/2020,123.03
British Columbia,,,walking,12/5/2020,119.35
British Columbia,,,walking,12/6/2020,85.88
British Columbia,,,walking,12/7/2020,99.54
British Columbia,,,walking,12/8/2020,100.29
British Columbia,,,walking,12/9/2020,106.08
British Columbia,,,walking,12/10/2020,105.55
British Columbia,,,walking,12/11/2020,118.14
British Columbia,,,walking,12/12/2020,117.85
British Columbia,,,walking,12/13/2020,81.18
British Columbia,,,walking,12/14/2020,102.84
British Columbia,,,walking,12/15/2020,105.38
British Columbia,,,walking,12/16/2020,109.12
British Columbia,,,walking,12/17/2020,114.38
British Columbia,,,walking,12/18/2020,121.14
British Columbia,,,walking,12/19/2020,114.3
British Columbia,,,walking,12/20/2020,100.47
British Columbia,,,walking,12/21/2020,105.76
British Columbia,,,walking,12/22/2020,128.37
British Columbia,,,walking,12/23/2020,125.86
British Columbia,,,walking,12/24/2020,100.68
British Columbia,,,walking,12/25/2020,44.13
British Columbia,,,walking,12/26/2020,71.75
British Columbia,,,walking,12/27/2020,83.14
British Columbia,,,walking,12/28/2020,104.08
British Columbia,,,walking,12/29/2020,108.81
British Columbia,,,walking,12/30/2020,104.66
British Columbia,,,walking,12/31/2020,112.85
British Columbia,,,walking,1/1/2021,70.23
British Columbia,,,walking,1/2/2021,83.59
British Columbia,,,walking,1/3/2021,87.43
British Columbia,,,walking,1/4/2021,100.99
British Columbia,,,walking,1/5/2021,102.54
British Columbia,,,walking,1/6/2021,106.78
British Columbia,,,walking,1/7/2021,106.67
British Columbia,,,walking,1/8/2021,114.24
British Columbia,,,walking,1/9/2021,113.55
British Columbia,,,walking,1/10/2021,89.69
British Columbia,,,walking,1/11/2021,99.29
British Columbia,,,walking,1/12/2021,97.88
British Columbia,,,walking,1/13/2021,106.68
British Columbia,,,walking,1/14/2021,100.86
British Columbia,,,walking,1/15/2021,122.55
British Columbia,,,walking,1/16/2021,116.15
British Columbia,,,walking,1/17/2021,95.21
British Columbia,,,walking,1/18/2021,105.25
British Columbia,,,walking,1/19/2021,104.18
British Columbia,,,walking,1/20/2021,102.77
British Columbia,,,walking,1/21/2021,104.8
British Columbia,,,walking,1/22/2021,122.76
British Columbia,,,walking,1/23/2021,125.57
British Columbia,,,walking,1/24/2021,79.53
British Columbia,,,walking,1/25/2021,94.91
British Columbia,,,walking,1/26/2021,99.63
British Columbia,,,walking,1/27/2021,98.5
British Columbia,,,walking,1/28/2021,100.55
British Columbia,,,walking,1/29/2021,118.98
British Columbia,,,walking,1/30/2021,113.99
British Columbia,,,walking,1/31/2021,89.47
British Columbia,,,walking,2/1/2021,101.72
British Columbia,,,walking,2/2/2021,102.75
British Columbia,,,walking,2/3/2021,110.88
British Columbia,,,walking,2/4/2021,100.44
British Columbia,,,walking,2/5/2021,120.32
British Columbia,,,walking,2/6/2021,122.74
British Columbia,,,walking,2/7/2021,101.59
British Columbia,,,walking,2/8/2021,99.4
British Columbia,,,walking,2/9/2021,100.73
British Columbia,,,walking,2/10/2021,97.14
British Columbia,,,walking,2/11/2021,98.11
British Columbia,,,walking,2/12/2021,120.49
British Columbia,,,walking,2/13/2021,113.97
British Columbia,,,walking,2/14/2021,106.05
British Columbia,,,walking,2/15/2021,85.87
British Columbia,,,walking,2/16/2021,110.04
British Columbia,,,walking,2/17/2021,115.79
British Columbia,,,walking,2/18/2021,107.8
British Columbia,,,walking,2/19/2021,125.01
British Columbia,,,walking,2/20/2021,124.89
British Columbia,,,walking,2/21/2021,95.32
British Columbia,,,walking,2/22/2021,106.45
British Columbia,,,walking,2/23/2021,105.77
British Columbia,,,walking,2/24/2021,108.74
British Columbia,,,walking,2/25/2021,108.87
British Columbia,,,walking,2/26/2021,131.6
Manitoba,,,driving,1/13/2020,100
Manitoba,,,driving,1/14/2020,107.55
Manitoba,,,driving,1/15/2020,109.64
Manitoba,,,driving,1/16/2020,107.11
Manitoba,,,driving,1/17/2020,131
Manitoba,,,driving,1/18/2020,109.71
Manitoba,,,driving,1/19/2020,89.53
Manitoba,,,driving,1/20/2020,106.51
Manitoba,,,driving,1/21/2020,106.7
Manitoba,,,driving,1/22/2020,109.34
Manitoba,,,driving,1/23/2020,109.93
Manitoba,,,driving,1/24/2020,130.33
Manitoba,,,driving,1/25/2020,123.83
Manitoba,,,driving,1/26/2020,90.02
Manitoba,,,driving,1/27/2020,100.22
Manitoba,,,driving,1/28/2020,103.73
Manitoba,,,driving,1/29/2020,107.86
Manitoba,,,driving,1/30/2020,115.92
Manitoba,,,driving,1/31/2020,141.2
Manitoba,,,driving,2/1/2020,124.92
Manitoba,,,driving,2/2/2020,93.63
Manitoba,,,driving,2/3/2020,100.84
Manitoba,,,driving,2/4/2020,103.8
Manitoba,,,driving,2/5/2020,105.22
Manitoba,,,driving,2/6/2020,109.09
Manitoba,,,driving,2/7/2020,129.5
Manitoba,,,driving,2/8/2020,126.22
Manitoba,,,driving,2/9/2020,94.19
Manitoba,,,driving,2/10/2020,101.58
Manitoba,,,driving,2/11/2020,106.51
Manitoba,,,driving,2/12/2020,106.09
Manitoba,,,driving,2/13/2020,113.24
Manitoba,,,driving,2/14/2020,145.13
Manitoba,,,driving,2/15/2020,131.32
Manitoba,,,driving,2/16/2020,105.88
Manitoba,,,driving,2/17/2020,89.34
Manitoba,,,driving,2/18/2020,110.54
Manitoba,,,driving,2/19/2020,110.5
Manitoba,,,driving,2/20/2020,120.04
Manitoba,,,driving,2/21/2020,137.84
Manitoba,,,driving,2/22/2020,133.71
Manitoba,,,driving,2/23/2020,96.52
Manitoba,,,driving,2/24/2020,103.92
Manitoba,,,driving,2/25/2020,106.78
Manitoba,,,driving,2/26/2020,113.03
Manitoba,,,driving,2/27/2020,115.95
Manitoba,,,driving,2/28/2020,139.51
Manitoba,,,driving,2/29/2020,138.34
Manitoba,,,driving,3/1/2020,99.84
Manitoba,,,driving,3/2/2020,105.47
Manitoba,,,driving,3/3/2020,109.9
Manitoba,,,driving,3/4/2020,110.02
Manitoba,,,driving,3/5/2020,114.34
Manitoba,,,driving,3/6/2020,144.26
Manitoba,,,driving,3/7/2020,136.1
Manitoba,,,driving,3/8/2020,95.14
Manitoba,,,driving,3/9/2020,103.39
Manitoba,,,driving,3/10/2020,107.04
Manitoba,,,driving,3/11/2020,108.41
Manitoba,,,driving,3/12/2020,107.1
Manitoba,,,driving,3/13/2020,112.86
Manitoba,,,driving,3/14/2020,95.05
Manitoba,,,driving,3/15/2020,66.61
Manitoba,,,driving,3/16/2020,74.94
Manitoba,,,driving,3/17/2020,74.9
Manitoba,,,driving,3/18/2020,70.42
Manitoba,,,driving,3/19/2020,71.23
Manitoba,,,driving,3/20/2020,80.94
Manitoba,,,driving,3/21/2020,62.8
Manitoba,,,driving,3/22/2020,48.57
Manitoba,,,driving,3/23/2020,60.69
Manitoba,,,driving,3/24/2020,59.33
Manitoba,,,driving,3/25/2020,60.49
Manitoba,,,driving,3/26/2020,61.54
Manitoba,,,driving,3/27/2020,72.78
Manitoba,,,driving,3/28/2020,62.76
Manitoba,,,driving,3/29/2020,50.13
Manitoba,,,driving,3/30/2020,64.63
Manitoba,,,driving,3/31/2020,67.35
Manitoba,,,driving,4/1/2020,63.32
Manitoba,,,driving,4/2/2020,50.35
Manitoba,,,driving,4/3/2020,58.72
Manitoba,,,driving,4/4/2020,56.28
Manitoba,,,driving,4/5/2020,45.36
Manitoba,,,driving,4/6/2020,60.58
Manitoba,,,driving,4/7/2020,62.65
Manitoba,,,driving,4/8/2020,65.14
Manitoba,,,driving,4/9/2020,79.75
Manitoba,,,driving,4/10/2020,60.69
Manitoba,,,driving,4/11/2020,63.96
Manitoba,,,driving,4/12/2020,44.73
Manitoba,,,driving,4/13/2020,60.34
Manitoba,,,driving,4/14/2020,67.36
Manitoba,,,driving,4/15/2020,72.43
Manitoba,,,driving,4/16/2020,73.13
Manitoba,,,driving,4/17/2020,84.64
Manitoba,,,driving,4/18/2020,70.85
Manitoba,,,driving,4/19/2020,58.41
Manitoba,,,driving,4/20/2020,71.76
Manitoba,,,driving,4/21/2020,74.15
Manitoba,,,driving,4/22/2020,79.79
Manitoba,,,driving,4/23/2020,84.23
Manitoba,,,driving,4/24/2020,93.06
Manitoba,,,driving,4/25/2020,76.47
Manitoba,,,driving,4/26/2020,66.29
Manitoba,,,driving,4/27/2020,83.28
Manitoba,,,driving,4/28/2020,83.56
Manitoba,,,driving,4/29/2020,92
Manitoba,,,driving,4/30/2020,94.78
Manitoba,,,driving,5/1/2020,98.49
Manitoba,,,driving,5/2/2020,87.63
Manitoba,,,driving,5/3/2020,74.11
Manitoba,,,driving,5/4/2020,89.46
Manitoba,,,driving,5/5/2020,97.4
Manitoba,,,driving,5/6/2020,99.99
Manitoba,,,driving,5/7/2020,102.14
Manitoba,,,driving,5/8/2020,115.87
Manitoba,,,driving,5/9/2020,102.13
Manitoba,,,driving,5/10/2020,80.07
Manitoba,,,driving,5/11/2020,
Manitoba,,,driving,5/12/2020,
Manitoba,,,driving,5/13/2020,101.45
Manitoba,,,driving,5/14/2020,108.81
Manitoba,,,driving,5/15/2020,132.28
Manitoba,,,driving,5/16/2020,111.81
Manitoba,,,driving,5/17/2020,100.37
Manitoba,,,driving,5/18/2020,99.76
Manitoba,,,driving,5/19/2020,119.47
Manitoba,,,driving,5/20/2020,132.47
Manitoba,,,driving,5/21/2020,126.35
Manitoba,,,driving,5/22/2020,144.05
Manitoba,,,driving,5/23/2020,120.37
Manitoba,,,driving,5/24/2020,94.15
Manitoba,,,driving,5/25/2020,124.49
Manitoba,,,driving,5/26/2020,123.58
Manitoba,,,driving,5/27/2020,132.41
Manitoba,,,driving,5/28/2020,129.41
Manitoba,,,driving,5/29/2020,144.26
Manitoba,,,driving,5/30/2020,128.89
Manitoba,,,driving,5/31/2020,109.97
Manitoba,,,driving,6/1/2020,131.41
Manitoba,,,driving,6/2/2020,133.08
Manitoba,,,driving,6/3/2020,139.84
Manitoba,,,driving,6/4/2020,142.44
Manitoba,,,driving,6/5/2020,158.08
Manitoba,,,driving,6/6/2020,130.83
Manitoba,,,driving,6/7/2020,102.19
Manitoba,,,driving,6/8/2020,129.82
Manitoba,,,driving,6/9/2020,132.89
Manitoba,,,driving,6/10/2020,140.16
Manitoba,,,driving,6/11/2020,146.91
Manitoba,,,driving,6/12/2020,169.51
Manitoba,,,driving,6/13/2020,152.3
Manitoba,,,driving,6/14/2020,123.57
Manitoba,,,driving,6/15/2020,144.46
Manitoba,,,driving,6/16/2020,145.75
Manitoba,,,driving,6/17/2020,145.85
Manitoba,,,driving,6/18/2020,151.55
Manitoba,,,driving,6/19/2020,177.65
Manitoba,,,driving,6/20/2020,148.75
Manitoba,,,driving,6/21/2020,116.18
Manitoba,,,driving,6/22/2020,149.45
Manitoba,,,driving,6/23/2020,155.31
Manitoba,,,driving,6/24/2020,163.32
Manitoba,,,driving,6/25/2020,164.67
Manitoba,,,driving,6/26/2020,191.93
Manitoba,,,driving,6/27/2020,169.23
Manitoba,,,driving,6/28/2020,139.77
Manitoba,,,driving,6/29/2020,169.01
Manitoba,,,driving,6/30/2020,179.02
Manitoba,,,driving,7/1/2020,155.38
Manitoba,,,driving,7/2/2020,174.19
Manitoba,,,driving,7/3/2020,188.31
Manitoba,,,driving,7/4/2020,147.7
Manitoba,,,driving,7/5/2020,139.01
Manitoba,,,driving,7/6/2020,169.78
Manitoba,,,driving,7/7/2020,173.17
Manitoba,,,driving,7/8/2020,179.65
Manitoba,,,driving,7/9/2020,183.53
Manitoba,,,driving,7/10/2020,199.98
Manitoba,,,driving,7/11/2020,175.81
Manitoba,,,driving,7/12/2020,149.61
Manitoba,,,driving,7/13/2020,156.85
Manitoba,,,driving,7/14/2020,176.92
Manitoba,,,driving,7/15/2020,177.16
Manitoba,,,driving,7/16/2020,184.59
Manitoba,,,driving,7/17/2020,197.18
Manitoba,,,driving,7/18/2020,174.89
Manitoba,,,driving,7/19/2020,148.79
Manitoba,,,driving,7/20/2020,170.78
Manitoba,,,driving,7/21/2020,172.93
Manitoba,,,driving,7/22/2020,177.38
Manitoba,,,driving,7/23/2020,177.96
Manitoba,,,driving,7/24/2020,191.94
Manitoba,,,driving,7/25/2020,172.26
Manitoba,,,driving,7/26/2020,150.67
Manitoba,,,driving,7/27/2020,169.19
Manitoba,,,driving,7/28/2020,176.72
Manitoba,,,driving,7/29/2020,185.17
Manitoba,,,driving,7/30/2020,188.38
Manitoba,,,driving,7/31/2020,198.21
Manitoba,,,driving,8/1/2020,168.86
Manitoba,,,driving,8/2/2020,146.27
Manitoba,,,driving,8/3/2020,145.56
Manitoba,,,driving,8/4/2020,178.26
Manitoba,,,driving,8/5/2020,190.26
Manitoba,,,driving,8/6/2020,190.95
Manitoba,,,driving,8/7/2020,207.98
Manitoba,,,driving,8/8/2020,184.75
Manitoba,,,driving,8/9/2020,148.25
Manitoba,,,driving,8/10/2020,176
Manitoba,,,driving,8/11/2020,178.16
Manitoba,,,driving,8/12/2020,177.3
Manitoba,,,driving,8/13/2020,172.23
Manitoba,,,driving,8/14/2020,190.15
Manitoba,,,driving,8/15/2020,171.7
Manitoba,,,driving,8/16/2020,152.69
Manitoba,,,driving,8/17/2020,167.22
Manitoba,,,driving,8/18/2020,173.08
Manitoba,,,driving,8/19/2020,174.28
Manitoba,,,driving,8/20/2020,184.41
Manitoba,,,driving,8/21/2020,196.57
Manitoba,,,driving,8/22/2020,164.59
Manitoba,,,driving,8/23/2020,140.35
Manitoba,,,driving,8/24/2020,165.8
Manitoba,,,driving,8/25/2020,166.97
Manitoba,,,driving,8/26/2020,170.92
Manitoba,,,driving,8/27/2020,175.48
Manitoba,,,driving,8/28/2020,190.09
Manitoba,,,driving,8/29/2020,163.36
Manitoba,,,driving,8/30/2020,119.81
Manitoba,,,driving,8/31/2020,159.93
Manitoba,,,driving,9/1/2020,164.2
Manitoba,,,driving,9/2/2020,164.66
Manitoba,,,driving,9/3/2020,173.95
Manitoba,,,driving,9/4/2020,193.7
Manitoba,,,driving,9/5/2020,160.29
Manitoba,,,driving,9/6/2020,127.44
Manitoba,,,driving,9/7/2020,122.16
Manitoba,,,driving,9/8/2020,155.29
Manitoba,,,driving,9/9/2020,153.37
Manitoba,,,driving,9/10/2020,160.18
Manitoba,,,driving,9/11/2020,180.68
Manitoba,,,driving,9/12/2020,164.28
Manitoba,,,driving,9/13/2020,125.59
Manitoba,,,driving,9/14/2020,143.78
Manitoba,,,driving,9/15/2020,148.82
Manitoba,,,driving,9/16/2020,151.49
Manitoba,,,driving,9/17/2020,155.97
Manitoba,,,driving,9/18/2020,178.02
Manitoba,,,driving,9/19/2020,162.07
Manitoba,,,driving,9/20/2020,123.68
Manitoba,,,driving,9/21/2020,139
Manitoba,,,driving,9/22/2020,143.71
Manitoba,,,driving,9/23/2020,138.56
Manitoba,,,driving,9/24/2020,144.22
Manitoba,,,driving,9/25/2020,165.85
Manitoba,,,driving,9/26/2020,149.6
Manitoba,,,driving,9/27/2020,111.04
Manitoba,,,driving,9/28/2020,126.78
Manitoba,,,driving,9/29/2020,132.11
Manitoba,,,driving,9/30/2020,130.88
Manitoba,,,driving,10/1/2020,134.13
Manitoba,,,driving,10/2/2020,150.72
Manitoba,,,driving,10/3/2020,135.87
Manitoba,,,driving,10/4/2020,104.48
Manitoba,,,driving,10/5/2020,124.02
Manitoba,,,driving,10/6/2020,126.8
Manitoba,,,driving,10/7/2020,128.97
Manitoba,,,driving,10/8/2020,134.56
Manitoba,,,driving,10/9/2020,153.5
Manitoba,,,driving,10/10/2020,123.63
Manitoba,,,driving,10/11/2020,88.9
Manitoba,,,driving,10/12/2020,85.69
Manitoba,,,driving,10/13/2020,124.05
Manitoba,,,driving,10/14/2020,121.83
Manitoba,,,driving,10/15/2020,129.46
Manitoba,,,driving,10/16/2020,144.29
Manitoba,,,driving,10/17/2020,127.3
Manitoba,,,driving,10/18/2020,92.16
Manitoba,,,driving,10/19/2020,114.37
Manitoba,,,driving,10/20/2020,121.03
Manitoba,,,driving,10/21/2020,118.65
Manitoba,,,driving,10/22/2020,123.57
Manitoba,,,driving,10/23/2020,142.26
Manitoba,,,driving,10/24/2020,121.85
Manitoba,,,driving,10/25/2020,90.22
Manitoba,,,driving,10/26/2020,111.11
Manitoba,,,driving,10/27/2020,112.22
Manitoba,,,driving,10/28/2020,113.65
Manitoba,,,driving,10/29/2020,119.42
Manitoba,,,driving,10/30/2020,130.45
Manitoba,,,driving,10/31/2020,99.6
Manitoba,,,driving,11/1/2020,77.19
Manitoba,,,driving,11/2/2020,99.44
Manitoba,,,driving,11/3/2020,103.4
Manitoba,,,driving,11/4/2020,101.02
Manitoba,,,driving,11/5/2020,100.61
Manitoba,,,driving,11/6/2020,113.86
Manitoba,,,driving,11/7/2020,94.57
Manitoba,,,driving,11/8/2020,73.81
Manitoba,,,driving,11/9/2020,90.15
Manitoba,,,driving,11/10/2020,99.98
Manitoba,,,driving,11/11/2020,80.4
Manitoba,,,driving,11/12/2020,80.95
Manitoba,,,driving,11/13/2020,102.95
Manitoba,,,driving,11/14/2020,81.44
Manitoba,,,driving,11/15/2020,63.95
Manitoba,,,driving,11/16/2020,86.22
Manitoba,,,driving,11/17/2020,89.51
Manitoba,,,driving,11/18/2020,90.49
Manitoba,,,driving,11/19/2020,91.99
Manitoba,,,driving,11/20/2020,106.76
Manitoba,,,driving,11/21/2020,84.58
Manitoba,,,driving,11/22/2020,65.06
Manitoba,,,driving,11/23/2020,85.42
Manitoba,,,driving,11/24/2020,88.71
Manitoba,,,driving,11/25/2020,92.14
Manitoba,,,driving,11/26/2020,97.54
Manitoba,,,driving,11/27/2020,110.59
Manitoba,,,driving,11/28/2020,93.21
Manitoba,,,driving,11/29/2020,69.72
Manitoba,,,driving,11/30/2020,91.32
Manitoba,,,driving,12/1/2020,94.81
Manitoba,,,driving,12/2/2020,97.59
Manitoba,,,driving,12/3/2020,99.55
Manitoba,,,driving,12/4/2020,117.09
Manitoba,,,driving,12/5/2020,102.34
Manitoba,,,driving,12/6/2020,79.66
Manitoba,,,driving,12/7/2020,96.82
Manitoba,,,driving,12/8/2020,102.74
Manitoba,,,driving,12/9/2020,102.63
Manitoba,,,driving,12/10/2020,105.45
Manitoba,,,driving,12/11/2020,125.69
Manitoba,,,driving,12/12/2020,110.86
Manitoba,,,driving,12/13/2020,80.79
Manitoba,,,driving,12/14/2020,101.62
Manitoba,,,driving,12/15/2020,108.02
Manitoba,,,driving,12/16/2020,110.52
Manitoba,,,driving,12/17/2020,118.01
Manitoba,,,driving,12/18/2020,132.94
Manitoba,,,driving,12/19/2020,117.32
Manitoba,,,driving,12/20/2020,91.6
Manitoba,,,driving,12/21/2020,120.68
Manitoba,,,driving,12/22/2020,116.31
Manitoba,,,driving,12/23/2020,123.85
Manitoba,,,driving,12/24/2020,105.21
Manitoba,,,driving,12/25/2020,49.4
Manitoba,,,driving,12/26/2020,74.66
Manitoba,,,driving,12/27/2020,74.6
Manitoba,,,driving,12/28/2020,85.85
Manitoba,,,driving,12/29/2020,98.66
Manitoba,,,driving,12/30/2020,105.55
Manitoba,,,driving,12/31/2020,107.1
Manitoba,,,driving,1/1/2021,70.86
Manitoba,,,driving,1/2/2021,88.71
Manitoba,,,driving,1/3/2021,78.72
Manitoba,,,driving,1/4/2021,92.84
Manitoba,,,driving,1/5/2021,98.73
Manitoba,,,driving,1/6/2021,97.18
Manitoba,,,driving,1/7/2021,99.05
Manitoba,,,driving,1/8/2021,113.89
Manitoba,,,driving,1/9/2021,101.23
Manitoba,,,driving,1/10/2021,80.07
Manitoba,,,driving,1/11/2021,95.51
Manitoba,,,driving,1/12/2021,100.37
Manitoba,,,driving,1/13/2021,99.21
Manitoba,,,driving,1/14/2021,95.36
Manitoba,,,driving,1/15/2021,112.44
Manitoba,,,driving,1/16/2021,103.39
Manitoba,,,driving,1/17/2021,79.76
Manitoba,,,driving,1/18/2021,92.08
Manitoba,,,driving,1/19/2021,96.31
Manitoba,,,driving,1/20/2021,101.44
Manitoba,,,driving,1/21/2021,99.33
Manitoba,,,driving,1/22/2021,116.76
Manitoba,,,driving,1/23/2021,107.24
Manitoba,,,driving,1/24/2021,79.82
Manitoba,,,driving,1/25/2021,93.54
Manitoba,,,driving,1/26/2021,93.63
Manitoba,,,driving,1/27/2021,98.11
Manitoba,,,driving,1/28/2021,104.86
Manitoba,,,driving,1/29/2021,121.85
Manitoba,,,driving,1/30/2021,107.06
Manitoba,,,driving,1/31/2021,85.17
Manitoba,,,driving,2/1/2021,97.97
Manitoba,,,driving,2/2/2021,98.67
Manitoba,,,driving,2/3/2021,100.24
Manitoba,,,driving,2/4/2021,104.6
Manitoba,,,driving,2/5/2021,121.46
Manitoba,,,driving,2/6/2021,98.19
Manitoba,,,driving,2/7/2021,75.88
Manitoba,,,driving,2/8/2021,90.87
Manitoba,,,driving,2/9/2021,95.8
Manitoba,,,driving,2/10/2021,97.26
Manitoba,,,driving,2/11/2021,102.36
Manitoba,,,driving,2/12/2021,123.91
Manitoba,,,driving,2/13/2021,109.04
Manitoba,,,driving,2/14/2021,94.81
Manitoba,,,driving,2/15/2021,74.51
Manitoba,,,driving,2/16/2021,104.24
Manitoba,,,driving,2/17/2021,104.83
Manitoba,,,driving,2/18/2021,111.11
Manitoba,,,driving,2/19/2021,130.54
Manitoba,,,driving,2/20/2021,118.59
Manitoba,,,driving,2/21/2021,93.79
Manitoba,,,driving,2/22/2021,101.09
Manitoba,,,driving,2/23/2021,106.78
Manitoba,,,driving,2/24/2021,107.4
Manitoba,,,driving,2/25/2021,113.76
Manitoba,,,driving,2/26/2021,130.42
Manitoba,,,transit,1/13/2020,100
Manitoba,,,transit,1/14/2020,109.93
Manitoba,,,transit,1/15/2020,99.91
Manitoba,,,transit,1/16/2020,93.14
Manitoba,,,transit,1/17/2020,94.26
Manitoba,,,transit,1/18/2020,79.58
Manitoba,,,transit,1/19/2020,68.51
Manitoba,,,transit,1/20/2020,100.02
Manitoba,,,transit,1/21/2020,101.27
Manitoba,,,transit,1/22/2020,94.07
Manitoba,,,transit,1/23/2020,94.98
Manitoba,,,transit,1/24/2020,94.41
Manitoba,,,transit,1/25/2020,80.54
Manitoba,,,transit,1/26/2020,65.33
Manitoba,,,transit,1/27/2020,100.95
Manitoba,,,transit,1/28/2020,96.06
Manitoba,,,transit,1/29/2020,98.6
Manitoba,,,transit,1/30/2020,101
Manitoba,,,transit,1/31/2020,107.86
Manitoba,,,transit,2/1/2020,82.87
Manitoba,,,transit,2/2/2020,68
